ORG_ID,ORG_NAME,ORG_INDUSTRY
4478,United States Department of Veterans Affairs,Public 
4479,Seattle Public Schools,Educational 
4480,Indiana University Health Goshen Hospital,Healthcare 
4481,Western University of Health Sciences,Educational 
4482,District of West Vancouver,Educational 
4483,Northwestern Memorial Hospital,Healthcare 
4484,Panpacific University North Philippines,Educational 
4485,Albertina Kerr Centers,Healthcare 
4486,NA,Public 
4487,Times Internet,Information 
4488,"Mary Ruth Buchness, MD",Healthcare 
4489,United States Department of Veterans Affairs,Public 
4490,United States Department of Veterans Affairs,Public 
4491,Our Lady of the Lake Regional Medical Center,Healthcare 
4492,Holley Central School District,Educational 
4493,La Nueva Casa de Amigos Eye Clinic (University of Houston College of Optometry),Healthcare 
4494,Illinois Department of Healthcare and Family Services,Public 
4495,"Liberty Resources, Inc.",Healthcare 
4496,The Bitcoin Forum,Unknown
4497,Florida Department of Health,Public 
4498,NA,Public 
4499,Millet,Information 
4500,Billabong International Limited,Manufacturing 
4501,United States Post Office,Transportation 
4502,Boulder Community Health,Healthcare 
4503,Hillside Police Department,Public 
4504,United States Department of Veterans Affairs,Public 
4505,cvideo.co.il,Administrative 
4506,Works Bakery Cafe,Retail 
4507,Central Bank of Indonesia,Finance 
4508,Leicestershire County Council,Public 
4509,Olive Garden,Accomodation 
4510,HMRC,Healthcare 
4511,Savannah River Site,Administrative 
4512,United States Department of Veterans Affairs,Public 
4513,Department of Human Services,Public 
4514,Viraj Profiles Ltd,Manufacturing 
4515,United States Department of Veterans Affairs,Public 
4516,Santander Chile Holding SA,Finance 
4517,Greene and Letts Law Firm,Professional 
4518,MTN Irancell,Information 
4519,"Waters, Kraus & Paul",Professional 
4520,Letterkenny General Hospital,Healthcare 
4521,WeWork,Construction 
4522,Colorado Department of Health Care Policy and Financing,Public 
4523,"NEW MEADOWLANDS STADIUM COMPANY, LLC",Entertainment 
4524,Natwest Bank,Finance 
4525,Verizon Communications Inc.,Information 
4526,United States Department of Veterans Affairs,Public 
4527,"Shinhan Financial Group Co., Ltd.",Finance 
4528,US Central Intelligence Agency,Public 
4529,Covenant Health,Healthcare 
4530,Northrim Benefits Group,Finance 
4531,WestPac ATM ,Manufacturing 
4532,United States Department of Veterans Affairs,Public 
4533,Staples Inc,Retail 
4534,Wyoming Medical Center,Healthcare 
4535,DeKalb County VA Medical Center,Public 
4536,United States Department of Veterans Affairs,Public 
4537,Gatecoin,Finance 
4538,United States Department of Veterans Affairs,Public 
4539,104 Corp,Administrative 
4540,Aiken Community Based Outpatient Clinic,Healthcare 
4541,University of California Los Angeles,Educational 
4542,WXXR,Information 
4543,PMC Medicare Choice,Healthcare 
4544,United Kingdom Health Board,Public 
4545,Softbank Corp.,Management 
4546,Manly Warringah Sea Eagles,Entertainment 
4547,NA,Public 
4548,United States Department of Veterans Affairs,Public 
4549,US Central Intelligence Agency (CIA),Public 
4550,MO HealthNet,Unknown
4551,Christina Care,Healthcare 
4552,NA,Healthcare 
4553,99 Cents Only Stores LLC,Retail 
4554,NA,Public 
4555,Linode,Information 
4556,"Colorado Health & Wellness, Inc.",Healthcare 
4557,Geisinger-Bloomsburg Hospital,Healthcare 
4558,United States Department of Veterans Affairs,Public 
4559,"Prime Home Care, LLC",Other Services 
4560,City of Charlotte Health Plan,Finance 
4561,Excellus Bluecross BlueShield,Finance 
4562,Kings County Hospital Center,Healthcare 
4563,Wallboard Supply Company,Trade 
4564,Karmanos Cancer Center,Healthcare 
4565,Washington DC Department of Health and Human Services,Healthcare 
4566,Islamic Finder,Professional 
4567,Rat Resource & Research Center,Other Services 
4568,United States Department of Veterans Affairs,Public 
4569,Brandeis University,Educational 
4570,US Marine Corps,Public 
4571,Jenifer Peeples,Healthcare 
4572,United States Department of Veterans Affairs,Public 
4573,Manpower UK Ltd,Administrative 
4574,Shell,Retail 
4575,Misericordia Hospital,Healthcare 
4576,United States Department of Veterans Affairs,Public 
4577,Charleston Area Medical Center,Healthcare 
4578,Arizona Department of Administration ,Professional 
4579,Government of Brazil Websites,Unknown
4580,Interdisciplinary Center Herzliya,Educational 
4581,Rhode Island Attorney General,Public 
4582,SunTrust,Finance 
4583,North Georgia Tech,Educational 
4584,Midlothian Council,Public 
4585,Elsevier,Information 
4586,New Mexico State University,Educational 
4587,Republic of South Korea,Public 
4588,FirstBank Financial Services Inc,Finance 
4589,"Midwest Supplies, LLC",Retail 
4590,Chapman University,Educational 
4591,Rogerson Kratos,Manufacturing 
4592,Unknown,Information 
4593,Blue Cross & Blue Shield of California,Finance 
4594,Parliament,Public 
4595,Royal Adelaide Hospital,Healthcare 
4596,City College of San Francisco,Educational 
4597,NA,Public 
4598,El Paso Independent School District,Educational 
4599,California Employee Development Department,Public 
4600,Higher Education Commission of Pakistan,Educational 
4601,Boxee.tv,Professional 
4602,Charleston Area Medical Center,Healthcare 
4603,Minnesota Department of Natural Resources,Public 
4604,CloudFlare,Information 
4605,"Mary M. Desch, MD",Healthcare 
4606,National Broadcasting and Telecommunications Commission ,Public 
4607,NA,Public 
4608,Kmart,Retail 
4609,Elliott Greenleaf & Siedzikowski,Professional 
4610,BP PLC,Retail 
4611,NA,Public 
4612,Khronos Group,Professional 
4613,University of Massachusetts Amherst,Educational 
4614,United States Department of Veterans Affairs,Public 
4615,CloudFlare,Information 
4616,"Wine Library/STEKLEN & WALKER CO., INC",Retail 
4617,TAT Elbowoods Memorial Health Center,Healthcare 
4618,"Pfizer, Inc.",Manufacturing 
4619,Circle K Gas Station,Retail 
4620,Virginia Military Institute,Educational 
4621,United States Department of Veterans Affairs,Public 
4622,Sports Rehabilitation Consultants,Healthcare 
4623,Equity Trust Company,Finance 
4624,CVS Health,Retail 
4625,Japan Ministry of Health Insurance,Public 
4626,MyBroadband,Information 
4627,University of Wisconsin-Madison ,Educational 
4628,"University of California, San Francisco",Educational 
4629,United States Department of Veterans Affairs,Public 
4630,NA,Unknown
4631,Rapid7,Professional 
4632,Assyrian International News Agency,Information 
4633,United States Department of Veterans Affairs,Public 
4634,Richard Switzer MD PC,Healthcare 
4635,Pinnacle Foods Group LLC,Manufacturing 
4636,United States Airforce,Public 
4637,European Union (EU),Public 
4638,United States Department of Veterans Affairs,Public 
4639,Midwest Orthopaedics at Rush,Healthcare 
4640,Califormia Police,Public 
4641,MAXIMUS Inc,Professional 
4642,IN Regional Bench Jaipur,Public 
4643,Cochise College,Educational 
4644,Jefferson Medical Associates,Healthcare 
4645,ProMedica hospitals,Healthcare 
4646,Los Angeles County Department of Public Social Services,Public 
4647,Auckland District Health Board,Public 
4648,Calvary Public Hospital Bruce,Healthcare 
4649,California Correctional Health Care Services,Healthcare 
4650,RW NIC,Finance 
4651,KFC,Accomodation 
4652,Argentina web hosting,Information 
4653,The Home Depot,Retail 
4654,Lee D Pollan DMD PC,Healthcare 
4655,Macquarie University,Educational 
4656,Barrington Orthopedic Specialists,Healthcare 
4657,United States Department of Veterans Affairs,Public 
4658,Palm Beach County Law Enforcement,Public 
4659,United States Department of Veterans Affairs,Public 
4660,"Thomas Cristello, Chiropractor PC",Healthcare 
4661,Dr. Johannes Peil,Healthcare 
4662,Northeast Rehabilitation Hospital Network,Healthcare 
4663,Fairview Health Services,Healthcare 
4664,H&R Block Inc,Professional 
4665,Reliant Rehabilitation Hospital North Houston,Healthcare 
4666,Walgreen Co,Retail 
4667,Sutherland Healthcare Solutions Inc,Administrative 
4668,Eurasian Natural Resources Corporation,Mining 
4669,"Soundental Associates, PC",Healthcare 
4670,Casino Rama,Accomodation 
4671,Colonial Gardens Alzheimerâ€™s Special Care Center,Healthcare 
4672,"City of Lexington, KY",Public 
4673,United States Department of Veterans Affairs,Public 
4674,U.S. Department of Labor,Other Services 
4675,"Indiana University Health, Inc.",Healthcare 
4676,Nebraska State College System,Educational 
4677,Phoebe Putney Hospital,Healthcare 
4678,United States Department of Veterans Affairs,Public 
4679,NA,Unknown
4680,Jordan Middle School,Educational 
4681,Apple,Manufacturing 
4682,Microsoft Corp,Information 
4683,"Prima CARE, P.C.",Healthcare 
4684,Egyption Homeland Security,Public 
4685,Regina Qu'Appelle Regional Health Authority,Healthcare 
4686,United States Department of Veterans Affairs,Public 
4687,Riverside Health System,Healthcare 
4688,Wells Fargo & Company,Finance 
4689,Lee Miller Rehab Associates,Healthcare 
4690,United States Department of Veterans Affairs,Public 
4691,NA,Public 
4692,Goldner Associates,Professional 
4693,Internal Revenue Service,Public 
4694,Bank of America,Finance 
4695,Boeing ,Manufacturing 
4696,Mecklenburg County Department of Social Services,Public 
4697,Woodwinds Hospital,Healthcare 
4698,Huntington's Disease Society of America,Professional 
4699,Metro Public Health Department,Public 
4700,Ukraine's Interior Ministry Website,Unknown
4701,James A. Haley Veterans Hospital,Healthcare 
4702,Independence Blue Cross,Finance 
4703,Seventh-day Adventist Church,Other Services 
4704,Virgin Island Police Department,Public 
4705,LocalBitcoins,Finance 
4706,Legal Aid Ontario,Professional 
4707,"Muir Orthopaedic Specialists, A Medical Group Inc.",Healthcare 
4708,Little Rock dermatology clinic,Healthcare 
4709,Holy Cross Hospital,Healthcare 
4710,Tyler School District,Educational 
4711,United States Department of Veterans Affairs,Public 
4712,United States Department of Veterans Affairs,Public 
4713,NA,Public 
4714,"Niskayuna, New York School District",Educational 
4715,American College of Cardiology,Other Services 
4716,CenturyLink Inc,Unknown
4717,Rainbow Childrenâ€™s Clinic,Healthcare 
4718,US National Security Agency,Public 
4719,Polk County School District,Unknown
4720,Prime Medical,Healthcare 
4721,VA Medical Center,Public 
4722,Inputs.io,Unknown
4723,US Army,Public 
4724,Sound Community Services,Healthcare 
4725,Monroe Shell Station,Retail 
4726,Cygnet Hospital,Healthcare 
4727,Mount Sinai Beth Israel,Healthcare 
4728,Turkish Social Security Administration,Public 
4729,United States Department of Veterans Affairs,Public 
4730,Primark,Manufacturing 
4731,NA,Unknown
4732,Manitoba Finance,Professional 
4733,Tranquility Counseling Services,Healthcare 
4734,United States Department of Veterans Affairs,Public 
4735,United States Department of Veterans Affairs,Public 
4736,Unknown,Transportation 
4737,Children's Hospital & Research Center at Oakland,Healthcare 
4738,Cook Islands Ministry of Cultural Development,Public 
4739,Mastercard Inc,Finance 
4740,United States Department of Veterans Affairs,Public 
4741,Zendesk,Information 
4742,Fairfax County,Public 
4743,Northland Regional Council,Public 
4744,Lee Miller Rehab Associates,Healthcare 
4745,NA,Healthcare 
4746,United States Department of Veterans Affairs,Public 
4747,"URM Stores, Inc.",Trade 
4748,United States Department of Veterans Affairs,Public 
4749,United States Department of Veterans Affairs,Public 
4750,Dr. Vonica Chau,Healthcare 
4751,Counseling and Psychotherapy of Throggs Neck,Healthcare 
4752,Medica Health Plans,Healthcare 
4753,Morris Heights Health Center,Healthcare 
4754,Polk County School District,Educational 
4755,Israeli Airforce,Public 
4756,Mankato Clinic,Healthcare 
4757,West Virginia Office of the Chief Medical Examiner,Public 
4758,Durant Landmark Bank,Finance 
4759,London Probation Trust,Public 
4760,St. Elizabeth's Medical Center,Healthcare 
4761,United States Department of Veterans Affairs,Public 
4762,United States Department of Veterans Affairs,Public 
4763,Maine Medical Center,Healthcare 
4764,Claystone Clinical Associates,Healthcare 
4765,Wawa,Retail 
4766,Lakeland,Trade 
4767,Montana State University,Educational 
4768,Unity Recovery Group,Healthcare 
4769,"Yurman Design, Inc.",Manufacturing 
4770,NA,Public 
4771,Leaseweb,Information 
4772,UNIVERSITY HOSPITALS OF CLEVELAND,Healthcare 
4773,Cunard Line,Transportation 
4774,Yale New Haven Hospital,Healthcare 
4775,"BRG Sports, Inc",Manufacturing 
4776,Sweden Goverment,Public 
4777,Quincy MA Veterans Services Department,Public 
4778,South London Healthcare Trust,Healthcare 
4779,VA Illiana Health Care System,Administrative 
4780,Main Line Health,Healthcare 
4781,United States Department of Veterans Affairs,Public 
4782,Mille Lacs County Dept of Family Services,Public 
4783,Kasikornbank PCL,Finance 
4784,United Stated Department of Defense,Public 
4785,NA,Information 
4786,Lanap & Dental Implants of Pennsylvania,Healthcare 
4787,United States Department of Veterans Affairs,Public 
4788,"Cardiology Associates, P.C.",Healthcare 
4789,Mackenzie Health,Healthcare 
4790,Glendale Adventist Medical Center,Healthcare 
4791,University of Maryland Faculty Physicians Inc.,Healthcare 
4792,United States Department of Veterans Affairs,Public 
4793,Federal Reserve Bank,Finance 
4794,"Centinela State Prison, State of CA - Dept of Corrections and Rehabilitation",Public 
4795,United States Department of Veterans Affairs,Public 
4796,Santa Rosa Memorial Hospital,Healthcare 
4797,Alabama Criminal Justice Information Center,Public 
4798,Epson,Manufacturing 
4799,Owner-Operator Independent Drivers Association,Other Services 
4800,U.S. Forest Service,Agriculture 
4801,Cook County Health & Hospitals System,Healthcare 
4802,NA,Healthcare 
4803,Unnamed hotel,Accomodation 
4804,University of the Southwest,Educational 
4805,Penn Medicine ,Healthcare 
4806,City of Bognor Police Department,Public 
4807,Murfreesboro Ambulance Service,Healthcare 
4808,United States Department of Veterans Affairs,Public 
4809,Australian Security Intelligence Organization,Public 
4810,Lake Worth Independent School District,Educational 
4811,FriendFinder Networks Inc,Information 
4812,Unity Health Insurance,Finance 
4813,AdNet Telcom,Information 
4814,Islington Council,Public 
4815,Lakes District Hospital and Health Centre,Healthcare 
4816,Lukas Hospital,Healthcare 
4817,University of Texas Health Science Center at Houston,Healthcare 
4818,Dr. Nisar A. Quraishi,Healthcare 
4819,Unknown,Healthcare 
4820,"Curtis R. Bryan, MD",Healthcare 
4821,Numbericable,Information 
4822,Walgreen Co.,Retail 
4823,Trinity Health Corporation Welfare Benefit Plan,Professional 
4824,North Lincoln Community Health Center Clinic,Healthcare 
4825,IN State of Kerala ,Public 
4826,Absa Group Limited,Finance 
4827,NA,Information 
4828,United States Department of Veterans Affairs,Public 
4829,Vermont State Employees Credit Union (VSECU),Finance 
4830,Australian Health Practitioner Regulation Agency,Public 
4831,United States Department of Veterans Affairs,Public 
4832,Dartmouth College,Educational 
4833,Southern New Hampshire University,Educational 
4834,Merseyside Police Department,Public 
4835,Lutheran Church Australia,Other Services 
4836,Reyerson University,Educational 
