org_id,org_name,org_industry
3697,digitword.com,Information
3698,NCH Healthcare Systems,Healthcare
3699,"RentPath, Inc. (Primedia)",Information
3700,"Elightbulbs.com (SERVICE LIGHTING, INC.)",Trade
3701,FItBit,Manufacturing
3702,University of Nebraska Lincoln,Educational
3703,Tencent Holdings Limited,Information
3704,North Jersey Developmental Center,Healthcare
3705,International SOS,Administrative
3706,Dakota County,Public
3707,GDF Suez,Utilities
3708,Women & Infants Hospital of Rhode Island,Healthcare
3709,"Milton Pathology Associates, PC (Milton Hospital, Inc.)",Healthcare
3710,bit.ly,Information
3711,theonion.com,Information
3712,Vegas Tripping,Information
3713,Graton Resort and Casino,Accomodation
3714,"Kathleen Whisman, M.D.",Healthcare
3715,Foundations Recovery Network,Healthcare
3716,TaxAct,Professional
3717,"Adult & Pediatric Dermatology, PC",Other Services
3718,US Federal Bureau of Investigation,Public
3719,ReachOut Home Care,Healthcare
3720,Greater Manchester Police,Public
3721,Scoop.it,Information
3722,Cardinal Fitness,Entertainment
3723,Cloud Imperium Games,Information
3724,BNI Bank,Finance
3725,Ministry of Defence,Public
3726,ruptly.tv,Information
3727,City of Houston,Public
3728,Enfield Council (UK Gov),Public
3729,"Central Brooklyn Medical Group, PC/Preferred Health Partners",Healthcare
3730,Crowne Plaza Columbus,Accomodation
3731,Independence School District,Educational
3732,Target Marketing,Professional
3733,UA Parliament Verkhovna Rada,Public
3734,True Vacation Travel,Administrative
3735,University of Minnesota,Educational
3736,Staples,Retail
3737,Sony Online Entertainment LLC,Information
3738,"Omnicare, Inc.",Unknown
3739,Sunday Times,Information
3740,"AccentCare Home Health of California, Inc.",Healthcare
3741,Maryland Live Casino,Accomodation
3742,Transportation Security Agency,Public
3743,Time Warner Cable,Information
3744,Dr. Kenneth Kiser,Healthcare
3745,State of Tennessee Bureau of TennCare,Public
3746,County of Sangamon,Public
3747,SpaSurgica,Healthcare
3748,Kaleida Health,Healthcare
3749,Quincy Credit Union,Finance
3750,Lake Woods Nursing and Rehabilitation Center,Healthcare
3751,Energie Steiermark,Management
3752,ChoicePoint,Finance
3753,Jefferson Parish Sheriff's Office,Public
3754,Law Firm in British Columbia,Professional
3755,NZ Immigration,Public
3756,DLH.Net,Information
3757,Colorado Department of Revenue,Public
3758,Blue Cross and Blue Shield of North Carolina,Finance
3759,Bahamas Water and Sewerage Corporation â€˜,Administrative
3760,Partners Healthcare System,Healthcare
3761,University of Colorado Health,Healthcare
3762,Clarksville-Montgomery County School System,Educational
3763,Lone Star Steakhouse,Accomodation
3764,Vishal Kaushal & Company,Professional
3765,"IHC Health Services, Inc.",Healthcare
3766,Haslingden Medical Group,Healthcare
3767,Obiblio,Information
3768,RentCanada,Information
3769,Platte County Assessor Office,Public
3770,Aspen Dental Care PC,Healthcare
3771,Tri - State Surgical Associates,Healthcare
3772,Board of Education of Carroll County,Educational
3773,Warrick County Prosecutor's Office,Public
3774,Bank of Montreal,Unknown
3775,FCC,Public
3776,VFS Global,Public
3777,MilitarySingles.com,Information
3778,Partners In Nephrology & Endocrinology,Healthcare
3779,State Revenue  Victoria,Public
3780,"Charlotte Clark-Neitzel, MD",Healthcare
3781,Easter Seal Society of Superior California,Healthcare
3782,Valley View Hospital Association,Healthcare
3783,Drs. Edalji & Komer,Healthcare
3784,"Fleetpro, Inc.",Other Services
3785,Receivable Management Group,Administrative
3786,"Diversified Resources, Inc.",Professional
3787,"NBC Universal, Inc.",Information
3788,Royal Berkshire Hospital,Healthcare
3789,Tigers Den Gas Station,Retail
3790,EMCOR Services,Construction
3791,Kork and Keg,Retail
3792,Innovation Punjab,Public
3793,Essentia Health,Healthcare
3794,Department of Defence,Public
3795,Taranaki District Health Board,Public
3796,Sonoma Valley Hospital,Healthcare
3797,Epsom and St Helier Hospitals NHS Trust,Healthcare
3798,Navy Federal Credit Union,Finance
3799,University Medical Center of Southern Nevada,Healthcare
3800,Anhui Women and Children Health Hospital,Healthcare
3801,Outdoor Network LLC,Administrative
3802,IL Ministry Of Justice,Public
3803,Embassy Of Israel In India,Public
3804,Mossack Fonseca,Professional
3805,Wood County Hospital,Healthcare
3806,Inland Empire Health Plan,Finance
3807,Fort Lauderdale-Hollywood International Airport,Transportation
3808,Yapstone,Finance
3809,Iowa Republican Party,Other Services
3810,National Seating and Mobility,Trade
3811,Zendesk,Trade
3812,Mercer County Department of Labor,Public
3813,Boston Transporation Department,Public
3814,Palo Verde Hospita,Healthcare
3815,St. Peter's Health Partners,Healthcare
3816,SilverScript Insurance Company,Finance
3817,East Sussex Healthcare Trust,Healthcare
3818,"Advanced Data Processing, Inc.",Information
3819,State of New York,Public
3820,Federal Election Commission,Public
3821,"Pine Environmental Services, LLC",Administrative
3822,Mount Sinai Hospital,Healthcare
3823,Doshi Diagnostic Center,Healthcare
3824,West Herts Hospitals NHS Trust,Healthcare
3825,California Department of Motor Vehicles,Public
3826,Panther Creek High School,Educational
3827,T.J. Samson Community Hospital,Healthcare
3828,Concentrix Mums,Professional
3829,City of Mobile Police,Public
3830,EZ Mart,Retail
3831,Australian Bureau of Statistics,Public
3832,Accident Compensation Corporation,Finance
3833,Gordagen Pharmacetuicals,Trade
3834,EMAXX,Manufacturing
3835,Nordstrom fsb,Finance
3836,Anthem Blue Cross Blue Shield,Finance
3837,TennCare,Public
3838,Fauquier gas stations,Retail
3839,University of Mississippi Medical Center,Healthcare
3840,Ministry of Economy & Trade,Professional
3841,The Stop & Shop Supermarket Company,Retail
3842,Vancouver Public School District,Educational
3843,Manitoba Public Insurance,Finance
3844,Cook Islands Ministry of Transport,Public
3845,US Federal Reserve Bank,Finance
3846,St Johns Episcopal Hospital,Healthcare
3847,Permanent TSB Group Holdings PLC,Management
3848,Altamont Internal Medicine & Pediatrics,Healthcare
3849,OneLogin,Professional
3850,Medical Center at Bowling Green,Healthcare
3851,"PVHS-ICM Employee Health and Wellness, LLC",Healthcare
3852,Health Care Organization in Milwaukee,Healthcare
3853,Saga Prefecture Schools,Educational
3854,University of Delaware,Educational
3855,Long Island Consultation Center,Healthcare
3856,Mayer Brown LLP,Professional
3857,arkview Health System,Healthcare
3858,Hospital Auxilio Mutuo,Finance
3859,"Coastal Home Respiratory, LLP",Real Estate
3860,Physicians Skin & Weight Centers,Healthcare
3861,Newark Police Department,Public
3862,SwedishAmerican Health System,Professional
3863,Grampian Health Board,Public
3864,Blue Island Radiology Consultants,Healthcare
3865,UK Council for Graduate Education,Other Services
3866,Ramstein Intermediate School,Educational
3867,The Public Whip,Other Services
3868,Hampshire County Council,Public
3869,Valero Energy Corp,Retail
3870,Nigerian Federal Ministry of Aviation,Public
3871,Dr. Huyen Nguyen and Dr. Orlando Kypuros,Healthcare
3872,British Columbia Coroners Service,Healthcare
3873,Derriford Hospital,Healthcare
3874,West Coast District Health Board New Zealand,Public
3875,"Oceans Acquisitions, Inc.",Healthcare
3876,Boston Children's Hospital,Healthcare
3877,Pakistan International Airlines,Transportation
3878,Alexian Village of Tennessee Retirement Community,Healthcare
3879,NHS Trusts,Healthcare
3880,Abtran Group Ltd,Administrative
3881,Visionstream PTY Limited,Information
3882,Mandiri Bank,Finance
3883,Saban Community Clinic,Healthcare
3884,Cavan Monaghan General Hospital,Healthcare
3885,New York Police Department (NYPD),Unknown
3886,Opera Software ASA,Information
3887,County of Los Angeles,Public
3888,Arizona Counseling and Treatment Services (ACTS),Healthcare
3889,COORDINATED HEALTH SYSTEMS,Healthcare
3890,South West Essex Primary Care Trust,Healthcare
3891,Alberta Children's Hospital,Healthcare
3892,Global Financial Services Company,Finance
3893,"South Florida Neurology Associates, P.A.",Healthcare
3894,Platinum Solutions,Professional
3895,Institute for Supply Management,Educational
3896,University Hospital,Healthcare
3897,Jackson Health,Healthcare
3898,NDB (Swiss Intelligence Agency),Public
3899,Tesco Corp,Manufacturing
3900,University of Utah Hospitals & Clinics,Healthcare
3901,Kindred Transitional Care,Healthcare
3902,NewSea Sims,Information
3903,"ABC, Inc.",Information
3904,Oakland Police Department,Public
3905,Verizon Communications Inc,Unknown
3906,DE State of Saxony-Anhalt,Public
3907,Obamacare,Finance
3908,Association of British Travel Agents,Other Services
3909,American Quality Exteriors,Construction
3910,St. Charles Health System,Healthcare
3911,City County Alcohol Drug Program,Healthcare
3912,Maryville Academy,Healthcare
3913,HM Revenue & Customs,Public
3914,"Boca Raton Regional Hospital, Inc.",Healthcare
3915,Meigs County EMS,Healthcare
3916,ThruWay Service Area,Other Services
3917,US Business 1,Construction
3918,WooThemes,Professional
3919,"Hootsuite Media, Inc.",Information
3920,CN China Chamber of International Commerce,Public
3921,Clay County Hospital,Healthcare
3922,Durham NH Police Department,Public
3923,United States Congress,Public
3924,Guangdong Public Security Bureau,Public
3925,Prairie North Regional Health Authority,Healthcare
3926,Cloquet School District,Educational
3927,Koch Industries,Manufacturing
3928,Mount Carmel Medical Group,Healthcare
3929,Riderwood Village,Healthcare
3930,Bremerton Housing Authority,Other Services
3931,MTN Swaiziland,Information
3932,WestJet,Transportation
3933,Long Beach Memorial Medical Center,Unknown
3934,American Continental Insurance Company,Finance
3935,US Department of Health and Human Services,Public
3936,"Sedgwick Claims Management Services, Inc.",Finance
3937,Summit Reinsurance Services,Finance
3938,Prince Albert Parkland Health Region,Healthcare
3939,"Medtronic, Inc",Manufacturing
3940,Arts Block,Accomodation
3941,Belgrade Regional Health Center,Healthcare
3942,Kabel Germany,Information
3943,"Silverton Casino, LLC",Accomodation
3944,NYC Bike Share,Real Estate
3945,Alabama Securities Commision,Public
3946,"Funnyjunk, LLC",Information
3947,Morgan County Health Center,Public
3948,bzpower.com,Information
3949,University of New Mexico,Educational
3950,Grey Bruce Health Services,Healthcare
3951,San Francisco General Hospital and Trauma Center,Healthcare
3952,Justice Ministry and Edmonton Police,Public
3953,National White Collar Crime Center,Public
3954,Hilton Hotels Holdings LLC,Accomodation
3955,Smart Online Inc,Retail
3956,Indiana University Health Arnett,Educational
3957,City of Mobile,Public
3958,Albert Einstein Healthcare Network,Healthcare
3959,Leandra Tollgate,Public
3960,Napa Valley Dentistry,Healthcare
3961,Micro-Star International Co.,Manufacturing
3962,Workers United,Other Services
3963,linhcrystal.com,Information
3964,Valley Children's Hospital,Healthcare
3965,New Jersey Spine Center,Healthcare
3966,Washington Hospital Healthcare System,Healthcare
3967,PBH,Healthcare
3968,"Premier Family Care I, Inc.",Healthcare
3969,Arizona Oncology,Healthcare
3970,wow-gold.de,Information
3971,AAMI,Finance
3972,St. Jude Medical Inc.,Manufacturing
3973,WVU Medicine University Healthcare,Healthcare
3974,Washington DC Travel Website,Information
3975,Tomren Wealth Management,Finance
3976,Royal Prince Alfred Hospital,Healthcare
3977,Geisinger Health Plan,Finance
3978,Australian Defence Force Academy (ADFA),Public
3979,American Express,Management
3980,Zarzamora Family Dental Care,Healthcare
3981,Massachusetts eHealth Collaborative,Healthcare
3982,Network Pharmacy Knoxville,Retail
3983,Northgate Medical P.C.,Healthcare
3984,Mission City Community Network,Healthcare
3985,Mr. Parker,Other Services
3986,St. Lucie Medical Center,Healthcare
3987,U.S Secret Service,Public
3988,R6DB,Information
3989,CoveritLive,Information
3990,Ministry of Transport,Public
3991,Bank of Saga,Finance
3992,Acer Inc,Manufacturing
3993,UPC Polaska,Information
3994,Wells Fargo & Company,Unknown
3995,Akorn Inc.,Manufacturing
3996,Round Rock Hospital,Healthcare
3997,eToro,Finance
3998,Berkshire Medical Center,Healthcare
3999,Boone Hospital Center,Healthcare
4000,CSX Corp,Transportation
4001,Siouxland Pain Clinic,Healthcare
4002,Department of Telecommunications and Information Services of the City and County of San Francisco,Public
4003,WorldVentures Marketing LLC,Administrative
4004,State Office of People with Developmental Disabilities,Public
4005,Brand Services LLC,Real Estate
4006,Acer India,Manufacturing
4007,Royal Melbourne Hospital,Healthcare
4008,University of Vermont Medical Center,Healthcare
4009,Nissan Motor Co Ltd,Manufacturing
4010,Xlibris Corporation,Retail
4011,El Agave,Accomodation
4012,Landmark Medical Center,Healthcare
4013,Aerticket,Administrative
4014,Crozer-Keystone Health System,Healthcare
4015,Buffer,Information
4016,North Carolina Department of State Treasury,Public
4017,City of Lansing,Public
4018,Crozer-Chester Medical Center,Healthcare
4019,Incorporating Services Limited,Professional
4020,Webassur,Information
4021,PK Pakistan People's Party,Other Services
4022,National Portal of India,Public
4023,PST Services,Professional
4024,"Florida Medical Clinic, PA",Healthcare
4025,MBNA,Finance
4026,MNsure,Public
4027,"Brandywine Pediatrics, P.A.",Healthcare
4028,Childrenâ€™s Medical Center of Dallas,Healthcare
4029,Cook Islands Ministry of Agriculture,Public
4030,Variable Annuity Life Insurance,Finance
4031,Conway Regional Medical Center,Healthcare
4032,Tesco Corp,Real Estate
4033,Sprint Corp,Unknown
4034,Wenzhou Television Station,Information
4035,Kiewit Energy,Construction
4036,Etowah County Alabama,Public
4037,AARP,Other Services
4038,Yellowfront Grocery,Retail
4039,Verisign Inc.,Information
4040,Erlanger Health System,Healthcare
4041,KH Cambodian Anti-Corruption Unit,Public
4042,HZone,Information
4043,Turkish National Police,Public
4044,Cerulean Studios,Professional
4045,California Statewide Law Enforcement Association (CSLEA),Professional
